89.6602	226
99.3	4
95.8821	39
97.5833	6
97.95	16
99.2667	6
96.6067	15
99.3	4
98.1445	18
97.21	40
96.853	17
97.1051	39
97	13
99.1571	7
99.1857	14
99.3	4
97.26	10
99.3	4
99.3	4
99.2231	13
98.1655	29
97.6421	19
98.0125	8
99.2667	6
98.21	20
97.351	49
98.1333	9
97.28	5
99.3	4
98.2	20
97.5111	36
99.26	5
96.594	50
99.3	4
99.2556	9
97.2572	42
97.28	5
95.5474	19
97.8104	29
96.0938	16
97.0014	68
97.7619	21
99.24	10
97.5433	37
99.26	5
97.5833	6
96.1615	13
99.3	4
99.3	4
97.0556	9
99.3	4
99.2333	12
97.0174	23
97.7929	28
97.6167	6
97.5667	12
98.2	51
97.6	12
98.25	10
98.1111	9
98.25	10
99.3	4
98.25	10
96.3375	24
98.0177	17
98.3083	12
97.313	69
95.6885	26
99.3	4
99.26	5
97.55	6
97.2267	15
97.28	5
95.9679	28
97.735	20
96.9983	60
99.2429	7
98.0778	18
99.2714	7
96.9815	27
96.6304	23
96.8059	34
97.4913	23
99.2077	13
98.0405	79
97.8318	22
96.8721	43
97.2229	35
99.3	4
98.2537	54
96.8582	43
96.7358	53
98.5134	30
97.4091	11
97.3438	16
97.55	24
97.4273	11
98.3455	11
97.168	25
98.4923	13
99.24	10
97.6539	26
99.26	5
97.8857	7
97.5834	18
99.3	4
97.4483	29
95.8079	38
96.4525	40
97.5214	42
99.2286	14
96.7909	33
99.2455	11
98.7053	19
96.8765	17
98.6118	17
95.1059	17
97.3271	70
96.0897	29
95.0571	7
97.58	25
96.7096	52
97.3326	43
96.236	75
95.8095	21
95.655	20
99.3	4
97.32	5
99.3	4
97.0333	9
95.9667	6
98.1333	9
99.2556	9
99.3	4
98.2545	11
97.5865	37
96.775	8
96.5789	19
97.612	25
99.22	5
97.1441	34
99.1889	9
99.3	4
98.048	25
98.3348	23
98.0815	27
95.5818	22
97.28	5
96.6583	12
99.2368	19
95.8171	41
96.9097	31
97.3869	38
98.2238	21
99.3	4
99.3	4
97.9131	23
96.3762	21
99.225	8
97.8046	22
95.3846	13
99.3	4
97.8143	14
96.9667	9
97.9542	24
96.4182	11
98.4643	14
99.1333	6
97.8696	23
99.1933	15
97.3476	21
96.853	17
96.4286	14
97.8533	30
97.715	20
97.2267	15
96.5116	26
98.6118	51
96.715	20
97.5833	6
99.2273	11
97.8286	7
97.28	5
97.8591	22
96.725	8
96.797	33
96.4611	18
97.8286	7
95.9735	34
98.6476	21
98.4615	13
98.3174	23
98.1857	21
99.2091	11
97.8	7
97.6	12
96.9077	13
97.0643	14
97.9128	39
97.8733	15
98.17	10
97.8172	29
99.3	4
99.2333	6
97.4273	11
98.65	18
99.26	5
99.3	4
99.3	4
97.8467	15
99.22	5
96.788	25
97.9375	8
96.7083	12
96.21	10
96.95	44
99.2143	7
97.2979	47
98.0177	17
99.2091	11
97.6737	38
96.9077	13
97.1154	78
96.3042	24
