91.6803	228
95.8889	9
97.4588	17
97.2133	15
96.6105	19
99.3	4
96.8615	13
98.0889	9
94.22	20
96.8923	39
99.3	4
98.4083	12
95.8667	9
97.3438	16
99.2231	13
99.3	4
99.3	4
99.18	10
95.3056	18
98.4083	12
99.3	4
95.8667	21
99.26	5
99.18	15
97.3063	16
99.3	4
98.4923	13
98.1156	45
99.3	4
98.23	10
96.26	20
98.23	10
99.26	5
96.6572	35
97.28	5
98.6188	16
96.1616	26
97.822	50
96.9227	44
98.5733	15
97.5833	6
99.3	4
99.275	8
95.8167	12
97.4652	23
95.26	5
99.3	4
98.4923	13
98.0294	17
99.3	4
97.0609	23
99.3	4
97.45	12
97.8143	14
95.4048	21
99.3	4
99.3	4
99.3	4
99.3	4
98.6421	19
99.3	4
97.0643	14
98.1333	18
99.2667	6
99.2667	6
97.4036	28
98.5733	15
97.9625	8
99.3	4
99.3	4
98.4769	13
97.24	10
97.2548	31
96.725	8
98.396	25
99.24	10
99.26	10
97.6167	6
97.24	10
99.3	4
98	16
97.6719	32
98.4786	14
97.0333	18
99.3	4
98.1555	9
97.28	5
97.0786	28
99.2714	7
98.4923	13
99.1667	6
96.2792	48
97.0485	33
99.26	5
97.9	15
97.3909	11
97.1867	15
97.3125	32
96.7	24
97.0333	9
99.2	8
97.8143	14
95.5125	8
95.7235	17
99.3	4
97.8143	14
99.3	4
95.9111	9
97.1489	43
96.715	40
97.6692	13
99.2273	11
99.26	5
98.3917	12
99.3	4
97.9	15
99.3	4
97.625	44
95.9581	31
97.5	12
98.22	20
97.9808	26
97.5233	30
96.9889	9
98.5765	17
99.3	4
97.9304	23
98.5867	15
97.5035	29
98.1842	19
96.9889	18
97.9625	8
97.4164	61
99.3	4
98.27	10
99.1727	11
99.26	5
96.7147	61
97.5833	6
96.3571	7
96.2824	17
97.7714	7
98.3636	11
99.2143	7
99.3	4
98.1421	19
99.26	5
96.7634	41
97.168	25
97.55	30
97.695	20
97.4275	40
94.2167	6
96.725	8
96.685	20
98.425	12
99.3	4
97.8467	15
97.715	20
98.5467	15
96.6917	24
97.8571	7
99.2	12
97.1292	24
97.4913	23
97.8143	14
99.3	4
95.9111	9
99.3	4
99.22	10
99.3	4
99.26	5
96.775	8
99.26	5
97.8	7
97.8773	22
98.3455	11
98.0125	8
97.7308	13
97.55	6
97.7	13
96.4545	11
97.7809	63
97.5833	24
99.25	8
99.3	4
97.1333	48
99.2	8
99.2333	6
97.705	20
98.0125	8
97.1125	24
98.3091	11
95.6786	14
99.15	8
96.6217	23
95.8933	15
96.7547	53
97.5742	31
99.2333	6
99.3	4
98.3857	49
99.2	26
96.7	16
96.75	8
97.645	20
99.3	4
99.225	8
97.3095	21
98.0529	17
97.4588	17
95.9333	6
97.8286	7
98.1211	19
97.5667	12
97.28	5
97.6456	57
97.24	15
99.3	4
99.2273	11
95.0417	12
97.0778	9
97.735	20
96.0692	13
96.9889	45
99.2385	13
96.3846	39
96.4976	41
97.55	12
98.25	10
98.25	10
97.3938	16
98.0125	8
97.2	10
97.0111	9
99.2385	13
97.2524	21
97.7714	49
99.3	4
98.0375	8
99.275	8
97.3381	21
96.0579	19
96.9556	18
98.1333	9
96.8191	21
97.5667	12
96.4094	32
99.3	4
99.26	5
99.2333	6
96.5667	15
94.8063	16
96.8177	17
98.5214	14
98.1333	9
98.23	10
99.3	4
97.8	14
97.28	5
97.2936	31
98.25	10
96.58	15
95.86	30
99.225	8
97.9	15
99.26	5
99.3	4
97.55	18
97.85	22
99.3	4
97.18	10
97.3063	16
97.32	5
97.6692	26
97.3191	21
99.3	4
96.004	25
97.8095	42
96.1105	19
97.3182	11
99.2429	7
97.9625	8
97.925	32
97.55	6
96.75	8
97.4306	85
95.8889	9
96.3286	7
97.9133	15
99.2667	6
97.9875	8
99.3	4
98.194	50
98.4308	13
99.3	4
97.3352	37
97.0786	14
99.3	4
97.26	10
97.4091	11
99.1857	7
99.3	4
98.5071	14
97.6167	6
98.0558	43
99.2714	7
99.26	5
96.3833	18
96.9667	9
99.225	8
94.9947	19
97.3188	16
97.4063	16
95.5909	11
97.8	14
99.3	4
98.4083	12
99.3	4
99.3	4
96.5273	11
97.3563	16
99.3	4
98.4923	13
97.5833	6
97.28	5
97.65	6
95.8286	21
96.9969	32
97.8286	7
97.097	33
99.3	4
97.3727	11
98.2	20
96.9778	18
98.2429	21
99.2667	6
98.1555	9
95.1083	12
98.7542	24
99.225	16
99.1667	9
96.75	8
95.9167	12
97.7152	33
97.32	5
97.4179	28
99.3	4
96.6917	24
98.8346	26
99.26	5
99.3	4
97.7886	35
97.3482	27
96.8572	21
99.2714	7
98.2524	42
99.2111	18
97.5035	29
96.1	32
96.3572	14
98.4615	13
98.7826	23
98.1555	9
99.3	4
97.4478	23
97.5167	6
97.3093	64
96.579	19
97.8046	22
98.375	12
97.6154	26
98.1737	19
97.24	10
97.9875	8
98.1655	29
99.3	4
97.4941	17
97.18	20
98.0125	16
96.0438	16
97.8649	37
95.8872	39
97.9875	8
97.7735	34
95	7
97.5229	35
98.4083	12
96.3571	7
93.7545	11
97.24	5
99.3	4
96.5091	11
99.22	5
97.4464	28
98.5813	16
96.3572	28
97.2133	30
96.9231	13
99.22	5
99.275	8
99.3	4
99.2429	7
97.1	19
97.4091	11
96.8095	21
96.8769	13
98.21	10
96.6211	19
97.6167	6
96.65	8
94.7556	18
98.3273	11
97.3237	38
99.3	4
99.3	4
98.19	10
97.8	7
97.3788	33
98.5067	15
99.3	4
99.225	8
99.3	4
98.5733	15
99.3	4
98.0031	33
97.4471	17
99.2333	9
96.8765	17
97.5684	19
97.8286	7
97.5833	6
98.1555	9
99.3	4
99.26	5
97	18
97.9875	8
98.1555	9
98.5071	14
97.692	25
97.28	5
99.3	4
96.0938	16
95.475	16
96.7417	12
97.975	32
97.1946	75
96.2	20
97.9875	8
97.0849	33
96.8833	30
99.25	8
99.2	8
97.2619	21
95.5263	19
98.4857	28
97.0072	14
99.2429	7
95.9475	40
99.26	10
96.4909	11
99.2333	6
97.8286	7
96.7375	16
97.9375	8
99.3	4
97.95	16
98.65	18
97.18	10
99.3	4
98.3273	11
99.18	15
99.3	4
98.0269	26
97.2133	15
99.3	4
96.3857	7
97.9875	16
96.7676	37
99.2714	7
98.3383	34
98.56	15
97.28	5
97.7091	33
97.628	25
96.1769	13
97.8867	15
99.2143	7
97.4966	29
97.9044	23
97.3061	33
99.2429	7
99.2	6
99.3	4
98.23	10
98.4083	12
97.3813	16
98.0778	18
97.95	16
96.9077	13
