99.4446	74
99.3183	1129
99.3148	339
99.2684	465
99.3398	113
99.3475	390
99.3308	1612
99.4703	37
99.4683	161
99.2595	47
99.3489	272
99.3528	1052
99.3187	331
99.3214	732
99.3201	428
99.3079	844
99.3179	1016
99.4453	53
99.304	473
99.3476	349
99.3238	2429
99.3848	46
99.3156	302
99.343	314
99.3404	1049
99.3405	153
99.7667	6
99.3758	343
99.305	545
99.2931	911
99.3392	2127
99.376	387
99.3407	273
99.3224	450
99.2907	288
99.24	300
99.2854	853
99.2787	131
99.2772	223
99.3441	785
99.3253	1250
99.3853	271
99.3101	158
99.2959	316
99.3845	58
99.4972	36
99.3529	68
99.3135	1067
99.3281	583
99.3781	96
99.3626	262
99.3195	201
99.3256	266
99.3138	537
99.315	547
99.3558	156
99.3375	746
99.3214	589
99.3242	260
99.3241	673
99.7375	8
99.3418	781
99.3618	298
99.3552	483
99.4	48
99.3404	1027
99.4092	65
99.4322	112
99.25	64
99.3459	423
99.2668	427
99.3775	369
99.3441	567
99.3474	59
99.359	200
99.2696	161
99.3253	469
99.2789	294
99.4025	120
99.3496	870
99.3309	466
99.4025	122
99.3812	217
99.3297	1080
99.29	199
99.3538	493
99.3472	698
99.3183	142
99.3045	567
99.25	16
99.3435	306
99.3351	837
99.3689	553
99.3542	179
99.3096	324
99.3745	251
99.3557	747
99.3632	282
99.3258	1769
99.3323	1150
99.3271	177
99.3529	278
99.3932	295
99.3304	1052
99.2909	442
99.3594	1255
99.312	25
99.3446	665
99.3253	996
99.3387	971
99.2993	620
99.3378	1489
99.3153	229
99.302	100
99.3435	221
99.5333	9
99.2988	310
99.3124	578
99.3443	131
99.3324	469
99.3153	98
99.3367	2151
99.3338	405
99.3303	915
99.3092	285
99.3093	603
99.3357	580
99.3443	327
99.3006	174
99.3188	69
99.3387	543
99.3682	437
99.2896	641
99.3174	791
99.423	74
99.3158	234
99.338	2357
99.3472	350
99.3371	35
99.3272	823
99.3059	237
99.37	10
99.3151	902
99.3026	1403
99.3684	98
99.3585	106
99.343	339
99.264	25
99.2902	1014
99.3358	310
99.3446	204
99.3265	170
99.3403	534
99.3369	546
99.3822	252
99.3175	252
99.4446	56
99.413	161
99.312	899
99.3195	931
99.48	15
99.3219	582
99.3308	1705
99.3465	1288
99.3438	322
99.3618	348
99.387	115
99.3378	632
99.3356	583
99.3177	879
99.3632	38
99.3367	596
99.3547	830
99.333	373
99.3249	333
99.3467	90
99.3725	200
99.3549	102
99.3538	1404
99.3193	987
99.3735	226
99.3509	550
99.3389	967
99.3439	187
99.3467	197
99.3346	2117
99.3253	919
99.3332	876
99.3363	138
99.3186	270
99.3099	91
99.3226	358
99.2518	226
99.36	20
99.3151	106
99.2763	338
99.3016	782
99.4162	290
99.3252	1066
99.3333	385
99.3512	43
99.3471	1184
99.3279	498
99.2629	191
99.3324	935
99.301	309
99.4053	19
99.3123	893
99.3246	805
99.304	50
99.3335	212
99.385	160
99.3155	987
99.3569	918
99.2586	304
99.374	246
99.3353	244
99.3311	787
99.3663	317
99.4321	28
99.359	675
99.3752	475
99.3249	1162
99.3794	68
99.377	312
99.3325	924
99.382	89
99.3514	294
99.3688	269
99.354	191
99.3364	107
99.3064	864
99.3302	1038
99.3125	345
99.3871	232
99.3508	335
99.392	149
99.7	5
99.356	250
99.3177	96
99.3578	768
99.3242	784
99.3419	265
99.3374	123
99.3424	1069
99.4093	118
99.301	891
99.3531	704
99.3216	111
99.3177	1255
99.4407	81
99.3559	998
99.3445	425
99.3159	101
99.3024	128
99.3784	51
99.353	381
99.4507	211
99.3306	147
99.3243	626
99.3273	231
99.3186	637
99.3137	730
99.4192	73
99.3289	1092
99.3691	149
99.3291	1828
99.3125	651
99.369	456
99.4971	35
99.3353	17
99.3202	436
99.3421	121
99.3717	215
99.3182	1043
99.312	108
99.3448	412
99.3248	407
99.3571	359
99.3384	159
99.2982	275
99.3145	304
99.3304	467
99.3338	334
99.3484	376
99.3086	1345
99.3254	288
99.3718	539
99.3933	282
99.3179	396
99.3442	486
99.3448	1001
99.4569	58
99.3035	199
99.3848	604
99.3251	549
99.3756	78
99.3519	339
99.312	1784
99.3157	211
99.2827	179
99.4145	152
99.3324	321
99.3081	87
99.329	407
99.3249	2083
99.2735	68
99.3417	1524
99.3524	21
99.312	385
99.3339	360
99.365	589
99.3179	308
99.3181	371
99.3078	271
99.3095	420
99.3422	121
99.4153	85
99.9	4
99.3604	348
99.3307	1440
99.3654	26
99.3184	500
99.3213	703
99.3085	587
99.2559	118
99.265	386
99.3422	894
99.525	12
99.4361	61
99.3252	680
99.3585	422
99.3416	505
99.4842	19
99.35	24
99.3538	132
99.3635	74
99.3664	949
99.3108	139
99.4055	310
99.3366	1381
99.3007	145
99.3215	163
99.3708	435
99.3493	438
99.6222	9
99.2271	118
99.3006	607
99.66	15
99.3891	46
99.4299	184
99.319	370
99.3814	113
99.3659	238
99.2159	101
99.3472	825
99.3352	1272
99.4867	15
99.3443	616
99.3964	167
99.3461	26
99.4769	13
99.2967	1602
99.3394	647
99.3731	365
99.3426	650
99.3448	58
99.3311	267
99.3351	2869
99.3241	697
99.3582	141
99.3433	603
99.4771	70
99.4305	59
99.3165	492
99.307	86
99.3561	485
99.3157	382
99.3538	403
99.3102	889
99.2647	382
99.3413	353
99.4963	27
99.4389	72
99.1631	38
99.2574	47
99.3212	444
99.3525	261
99.3706	292
99.2849	93
99.4164	67
99.3353	656
99.383	106
99.3304	802
99.3051	840
99.3014	276
99.3684	133
99.3823	321
99.3094	601
99.3142	1073
99.3173	1284
99.3455	877
99.3195	760
99.3208	317
99.3256	621
99.3233	1283
99.3486	327
99.3521	488
99.3191	574
99.3325	83
99.3484	1129
99.3811	69
99.3468	141
99.3091	552
99.3464	467
99.6818	11
99.4586	58
99.3783	504
99.3564	675
99.3242	286
99.3454	320
99.3455	835
99.395	178
99.5	28
99.3027	504
99.3628	105
99.4031	98
99.4425	47
99.3506	360
99.2812	282
99.3209	234
99.2451	144
99.3347	612
99.3434	1217
99.3325	491
99.3276	145
99.3107	205
99.3131	161
99.3265	475
99.3574	209
99.3529	34
99.4641	39
99.3246	887
99.3466	1117
99.375	8
99.2991	464
99.3351	626
99.3401	753
99.3404	552
99.3208	824
99.3203	730
99.3374	182
99.535	20
99.347	362
99.6	8
99.3305	972
99.3571	126
99.3091	742
99.5318	22
99.3936	294
99.2924	317
99.3781	233
99.3246	1362
99.3125	691
99.382	78
99.3233	485
99.3344	977
99.4182	22
99.3008	255
99.225	32
99.3279	820
99.3506	231
99.3975	120
99.3016	377
99.3515	132
99.3247	883
99.3591	22
99.3263	1130
99.3186	713
99.3494	322
99.3703	219
99.3843	70
99.3009	222
99.3242	1073
99.3229	393
99.3714	21
99.3238	654
99.3375	275
99.3012	756
99.3149	1703
99.3572	1031
99.3521	309
99.3718	142
99.3365	159
99.4	26
99.4267	15
99.3058	139
99.4486	171
99.328	1288
99.3098	683
