91.16	5
95.32	5
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
99.6	4
