98.5618	6758
99.7	4
97.3889	9
98.3941	17
99.66	10
99.64	5
99.7	4
98.7974	38
98.1857	7
99.64	5
99.6111	9
98.7273	11
99.7	4
99.6	7
99.7	4
98.1077	13
98.4852	27
98.9844	32
99.6143	14
98.3937	16
98.0808	26
99.7	4
98.4059	17
96.2833	6
98.5111	18
99.66	5
99.6461	13
99.68	5
99.65	14
99.7	4
99.7	4
98.2867	15
97.9333	24
99.7	4
98.5789	19
96.59	10
97.8652	23
97.64	5
99.6187	16
98.02	25
99.6687	16
97.2412	17
98.0188	96
99.6615	13
99.6572	7
98.2429	7
98.9812	16
98.8721	43
98.2947	38
99.6538	13
99.625	8
99.62	5
97.65	10
98.9143	14
99.0412	34
98.855	40
98.4325	43
98.9533	30
99.7	4
98.408	25
98.0167	6
99.6667	6
99.105	20
96.8933	15
98.55	28
97.4214	14
99.7	4
98.9366	30
98.5556	9
99.5917	12
99.62	5
98.9036	28
99.6	7
99.68	5
97.8364	11
98.2333	36
97.512	67
99.6375	8
99.6091	11
99.7	4
99.7	4
99.7	4
97.67	10
99.6375	8
99.2633	30
98.5728	77
98.8308	13
99.6714	7
98.7404	47
97.1625	8
98.7921	76
99.1105	19
99.0412	17
99.7	4
98.28	15
97.3363	22
98.6818	11
99.637	27
99.7	4
99.596	25
99.7	4
98.9937	16
99.6143	7
98.7364	11
99.7	4
99.7	4
99.0528	36
97.7455	11
98.6625	32
99.0062	16
99.615	20
99.675	12
97.9417	12
98.756	25
98.6428	21
99.66	5
98.5805	41
98.9809	47
99.7	4
99.6333	9
98.0692	13
99.59	40
99.5769	13
98.3128	39
99.66	5
99.7	4
98.7553	47
99.7	4
99.6429	7
99.68	5
99.7	4
96.7571	7
98.6136	22
97.5384	39
99.7	4
99.6273	11
98.1571	14
98.7455	11
99.7	4
99.625	8
98.2278	36
99.6857	7
98.4833	18
97.9167	12
99.7	4
98.8538	26
97.95	12
99.7	4
99.6625	8
99.575	12
99.7	4
99.6529	17
99.6	7
99.6286	7
98.2429	7
99.6238	21
98.8685	54
97.58	20
99.2125	24
99.2	27
98.4125	8
99.7	4
99.7	4
98.3879	33
98.9103	29
97.9286	42
99.625	16
97.3645	31
99.605	20
99.675	8
99.6375	8
98.0167	6
97.975	12
99.7	4
99.6308	13
98.796	25
97.63	10
99.6875	8
99.2208	24
99.7	4
99.2	23
99.7	4
99.6667	6
98.8815	27
98.475	36
98.3077	39
98.5111	9
99.6429	7
98.1928	14
97.9833	6
99.7	4
98.7043	23
99.6667	9
99.0312	16
97.65	10
99.6875	8
99.0182	33
98.8538	13
99.63	10
98.997	34
99.6556	9
98.975	16
99.1527	74
99.7	4
98.2833	30
99.63	10
99.61	10
98.2571	7
99.6333	6
99.0421	19
98.4346	26
98.1308	13
98.5556	9
99.6091	11
98.55	28
99.7	4
99.0842	19
97.61	10
99.6667	6
99.7	4
98.3125	8
98.4323	34
98.8384	39
99.7	4
99.7	4
99.7	4
99.7	4
99.6	12
99.6143	7
98.2091	22
98.0316	19
97.1625	8
98.5862	29
98.8629	27
99.6572	7
99.57	10
99.6875	8
99.64	5
99.7	4
99.6333	9
98.2143	14
99.7	4
99.7	4
99.575	8
99.15	22
99.6231	13
98.4364	44
98.8083	24
99.675	8
96.8545	11
96.61	10
98.7522	23
99.7	4
98.4353	17
99.66	5
98.5071	28
99.05	18
97.4714	14
98.9357	14
98.804	25
99.0889	18
99.62	5
