-90.1002
77.5
95.7
87.2
72.3
87.8
87.2
87.4
98.7
98.7
97.7
98.3
98.5
89
88
99.3
99.3
99.3
99.1
89.2
98.9
99.1
99.3
99.3
99.1
99.3
88.8
99.3
98.5
99.3
99.1
99.3
99.3
99.3
99.1
99.3
99.3
99.3
99.3
99.3
99.3
99.3
99.3
99.3
98.7
99.3
99.3
89.2
99.3
99.1
99.3
99.3
99.1
99.1
99.3
99.1
99.3
98.9
99.3
89.2
99.3
99.3
99.3
99.3
99.1
99.3
99.3
99.3
99.3
89
99.3
99.3
99.1
99.1
99.1
98.9
98.9
89.4
99.3
99.3
99.3
99.1
99.3
99.3
89.2
99.3
98.9
99.3
99.3
99.3
99.3
98.9
98.9
99.1
99.3
99.3
99.3
99.1
99.3
99.3
99.3
89.2
99.3
89
99.3
99.3
99.3
99.3
99.3
98.7
98.9
79.3
99.1
89.2
99.3
99.3
99.1
99.1
99.3
99.1
99.3
99.1
99.3
89.2
99.3
99.1
99.1
99.3
99.3
99.3
89.2
99.3
99.1
99.3
99.1
99.3
99.3
99.3
99.3
89.2
99.3
99.1
99.3
99.3
99.3
99.3
99.3
88.8
99.3
99.1
99.3
99.3
99.1
99.3
99.1
99.3
99.3
99.3
89.2
99.3
99.3
99.3
99.3
99.3
99.1
99.3
99.3
99.1
99.3
99.1
99.1
89.2
99.3
99.3
99.3
99.3
99.3
99.1
78.7
99.3
99.1
89.2
99.1
89
99.1
99.3
89.2
99.3
99.3
88.8
99.1
89.2
89.2
99.3
99.1
99.3
88.8
99.3
99.3
99.3
99.3
99.3
99.3
98.9
99.3
89.2
99.3
99.3
89.2
99.3
99.3
99.1
99.3
89.2
98.9
99.1
99.1
99.3
99.3
98.9
98.9
99.3
99.3
89.2
99.3
98.9
99.3
99.3
99.3
89.2
99.3
99.3
89.2
99.3
99.3
99.3
99.3
99.3
99.3
99.3
99.3
89.2
99.1
99.3
99.3
98.9
89.2
99.3
99.3
99.3
99.1
98.9
99.3
99.3
99.3
99.1
89.2
99.1
99.3
99.3
99.3
89.2
99.1
99.1
99.3
99.3
98.9
99.3
99.3
99.1
99.1
99.3
99.3
99.3
98.9
99.3
99.3
99.3
99.3
99.1
98.9
99.3
99.3
99.1
99.3
99.3
99.3
98.9
99.1
99.3
98.5
78.9
99.3
99.3
99.3
99.3
99.3
99.3
99.3
99.3
99.3
99.3
89
99.3
89
99.3
99.1
99.3
89.2
99.1
99.3
99.3
99.3
99.3
99.3
99.1
99.1
99.3
89.2
99.3
99.3
99.3
99.3
99.1
99.3
89.4
99.3
99.3
99.3
99.3
99.1
99.3
99.3
99.3
98.9
99.3
89.2
99.3
99.3
99.3
99.1
99.3
99.3
99.3
89.4
99.1
99.3
98.9
99.3
99.1
89
99.3
99.3
99.1
99.3
99.3
99.3
99.3
99.3
99.1
99.1
99.3
99.3
99.1
99.3
99.3
99.3
99.3
98.9
99.3
99.3
99.3
99.1
88.8
99.1
99.3
89.2
99.3
99.1
99.3
98.7
99.1
99.3
99.3
99.3
99.1
99.1
99.1
98.9
98.9
99.3
99.3
99.3
99.1
99.3
89.2
98.9
89.4
99.1
99.3
99.1
89.4
99.1
89.2
99.3
99.1
98.5
89.2
99.3
99.1
99.3
99.3
99.3
99.1
99.3
99.3
99.3
89
99.3
99.3
99.3
99.3
99.3
99.3
99.1
99.3
99.3
99.3
99.3
99.3
99.3
89.2
99.1
99.3
99.3
89.2
99.3
99.1
99.3
99.3
99.1
99.1
99.3
99.3
99.3
99.1
99.3
99.3
99.3
99.3
89
89.2
99.3
99.3
99.1
99.3
99.1
99.3
99.1
99.3
99.3
99.3
99.3
99.1
99.3
99.1
99.3
99.3
89.2
99.1
99.3
99.3
99.3
99.3
99.3
98.9
99.3
89.2
78.9
99.3
99.3
89.2
99.3
99.3
99.1
89.2
99.3
99.1
99.3
99.3
99.3
89
99.3
98.9
99.3
99.3
89.2
99.3
99.3
99.3
99.1
89.4
99.1
89.2
99.3
88.8
89.2
79.1
98.9
99.3
89
99.3
