89.4786	28
98.52	15
95.2383	34
96.8435	23
97.9625	16
97.4345	29
99.2667	6
96.8667	18
97.9225	40
99.3	4
94.8857	7
97.5833	6
99.26	5
96.8615	13
99.3	4
94.6667	18
96.0316	38
96.9889	9
96.9667	18
97.24	5
99.3	4
99.2429	7
96.1434	30
97.2813	16
97.4833	18
96.7905	42
97.222	41
97.51	30
97.3364	11
97.9125	48
97.556	25
97.1714	35
98.25	10
98.1107	28
99.2	6
96.0158	19
97.6316	19
98.17	10
99.3	4
95.3375	24
99.26	5
99.1909	11
99.2	12
99.2714	7
97.3765	17
97.9875	8
98.2818	22
99.2333	9
96.6375	16
99.26	10
99.25	12
98.52	15
97.1444	72
99.2143	14
98.2818	22
97.2813	16
96.7846	13
97.55	12
99.3	4
99.26	5
97.6077	13
99.2429	14
97.2	5
97.6846	13
99.2333	9
97.8783	23
97.1159	44
97.92	55
99.3	4
95.7369	65
98.396	25
97.6408	27
99.3	4
97.24	5
97.4273	11
98.6833	18
98.3667	24
98.075	28
97.2	15
98.2606	33
99.1875	16
97.7571	14
99.1857	7
97.7429	7
97.7286	14
96.0231	13
97.1333	15
94.8714	14
97.8	14
97.24	5
97.7286	14
99.3	4
99.3	4
99.3	4
99.3	4
98.17	20
97.95	16
99.26	5
97.8	14
96.8381	21
99.3	4
97.6846	13
99.2333	15
97.8286	7
99.3	4
97.7955	22
99.2	6
98.4154	13
96.929	31
98.19	10
97.58	25
99.2143	14
99.3	4
99.3	4
99.3	4
97.5474	19
96.7724	29
96.625	8
99.3	4
96.63	40
97.175	40
99.3	4
97.2741	27
97.5833	6
97.655	20
96.3426	54
98.17	20
96.7724	29
97.8	7
97.1	10
96.725	16
97.4059	34
98.364	25
99.275	8
97.6	19
98.0897	29
97.86	15
98.17	20
98.1936	31
95.4125	8
98.5071	14
99.3	4
99.26	5
99.1857	7
97.5263	19
95.3875	8
96.8846	26
99.3	4
96.135	40
97.2741	27
97.6434	53
99.3	4
96.8923	13
97.2238	42
97.8	7
98.0607	28
96.525	8
97.9042	24
99.3	4
96.5	8
96.8154	26
97.18	10
96.6625	32
98.2545	11
99.2714	7
97.7372	35
96.3	14
95.7667	6
99.3	4
96.1038	53
97.8	7
96.8191	21
99.3	4
92.4333	6
99.3	4
96.8769	13
99.3	4
98.52	15
97.6692	13
96.9667	18
99.26	5
99.3	4
99.2333	12
97.9125	8
97.8286	7
98.4154	13
99.3	4
96.625	12
97.3563	16
99.2429	7
98.5733	15
97.3364	11
97.5871	31
99.3	4
97.9849	33
97.6457	46
99.25	8
97.6154	26
99.1572	14
95.7222	18
99.3	4
98.695	20
97.5459	61
97.128	25
98.5813	16
99.3	4
99.225	8
97.24	5
98.2619	21
99.225	16
99.22	5
97.2	20
98.7652	23
99.3	4
97.2938	16
98.0593	27
95.3077	13
97.4722	18
99.2667	6
99.3	4
94.4267	15
99.225	8
97.9706	34
97.5167	6
96.6361	36
99.26	5
97.5833	6
98.0111	18
98.84	25
97.6818	55
97.9875	8
96.9445	27
97.6544	46
97.9542	24
98.6445	36
95.4407	27
96.8059	17
99.2333	6
98.3417	12
97.4345	29
99.3	4
98.5357	14
99.2077	13
96.4733	15
99.2	16
97.4029	35
97.5192	73
99.2667	6
98.2909	11
97.7063	48
99.2667	6
99.24	10
97.9458	24
97.6854	41
96.756	25
98.428	25
97.6857	7
95.5243	33
96.7	8
99.3	4
98.0412	17
99.3	4
97.4711	52
99.3	4
97.8379	37
95.4125	8
98.2714	21
97.28	5
96.9056	36
99.3	4
96.5917	12
97.2871	31
99.2714	7
96.5522	23
96.8692	26
98.0125	8
97.564	25
99.25	8
98.2545	22
98.2364	11
97.6258	58
98.45	14
99.3	4
97.6167	6
97.16	35
99.2304	23
97.3788	33
98.4482	27
