85.7741	27
99.3	1
60.9294	935
99.3	1
71.6748	231
77.139	221
80.2081	248
72.983	724
99.3	1
99.3	1
63.0804	373
99.3	1
78.7152	112
39.5618	347
20.5232	635
97.7429	7
91.0941	34
31.5464	160
99.3	1
95.812	25
39.8466	255
99.3	1
93.2417	12
88.7658	41
85.6457	140
99.3	1
74.4958	844
74.615	460
72.2207	140
83.5223	662
88.8716	88
79.243	639
55.551	821
99.3	1
99.3	1
79.178	554
99.3	1
67.6064	1704
77.5389	200
99.3	1
99.26	5
73.3727	660
53.1499	257
93.5111	9
99.3	1
99.3	1
99.3	1
99.3	1
63.1139	613
99.3	1
99.3	1
99.3	1
90.3908	87
99.3	1
75.4057	412
64.9613	244
75.0346	888
73.1854	393
90.0683	60
64.8494	1730
72.8379	415
70.8955	277
99.3	1
99.3	1
86.7375	8
85.368	25
53.1095	146
44.6403	1104
54.5708	309
99.3	1
63.7222	178
85.8234	184
73.8905	1099
99.3	1
81.3714	259
77.4098	345
78.7465	503
49.4703	630
99.3	1
76.8056	270
99.3	1
83.2651	398
79.297	230
99.3	1
99.3	1
99.3	1
99.3	1
99.3	1
88.5633	177
99.3	1
99.3	1
44.7849	207
90.75	26
99.3	1
89.6421	145
84.09	20
73.9906	391
71.8167	30
69.6156	576
75.7199	1829
79.23	300
99.3	1
70.6452	1380
78.0443	387
54.1463	140
99.3	1
72.2154	481
99.3	1
45.4343	187
69.8971	178
76.9186	171
81.9263	110
99.3	1
77.5927	68
84.9958	166
82.3639	86
85.3312	231
63.1844	90
63.1605	409
99.3	1
99.3	1
28.4766	866
61.9054	814
70.9964	1513
77.5818	388
90.35	12
92.693	71
79.9929	378
99.3	1
96.6721	43
93.1128	39
99.3	1
99.3	1
95.6167	12
99.3	1
86.5697	195
68.8556	470
78.975	591
82.8886	429
99.3	1
82.556	397
99.3	1
99.3	1
99.3	1
63.7281	735
39.2945	393
99.3	1
88.7556	9
99.3	1
99.3	1
65.5646	435
99.3	1
77.2294	68
73.8488	339
99.3	1
58.8468	206
64.9031	463
99.3	1
99.3	1
99.3	1
47.7583	417
99.3	1
76.6692	642
70.644	833
99.3	1
99.3	1
99.3	1
87.6438	114
99.3	1
86.0798	148
95.34	5
75.9857	691
99.3	1
99.3	1
