87.9461	396
94.5143	436
94.6504	109
94.8087	103
95.4917	36
94.9927	446
94.3969	32
95.7138	29
96.2225	71
93.6832	119
97.24	5
95.3852	88
95.1252	123
97.24	5
96.091	123
94.2455	33
95.7825	109
94.7817	82
99.2333	6
95.2373	51
94.7512	160
94.5809	84
96.3327	113
95.8726	244
95.6108	37
96.0419	162
95.3692	13
96.3571	7
95.6609	46
99.26	5
95.1591	303
97.28	5
95.4457	70
94.504	435
95.0499	124
94.9828	29
95.892	25
95.3911	203
95.6679	78
94.0945	18
95.6174	109
97.2	5
95.971	31
95.35	126
99.22	5
96.75	8
95.5224	281
95.11	60
94.5939	115
95.1426	54
94.3095	21
95.7646	363
95.3096	156
95.4853	252
96.2833	102
95.4274	197
94.2907	97
98.25	10
94.8261	65
94.1011	94
95.6116	26
95.5728	268
95.4486	109
97.12	15
95.4658	82
95.4407	27
95.0165	206
95.7435	131
96.0668	139
95.5332	253
95.3788	52
97.28	5
95.2152	204
95.25	64
94.9838	74
95.6465	43
96.828	25
94.7904	247
95.987	54
95.4438	105
96.4492	67
94.9415	41
95.7156	32
95.7046	87
94.4719	107
95.197	100
94.8938	316
95.2594	116
94.8898	69
95.2585	205
95.4771	48
99.3	4
95.6146	143
98.325	12
97.0794	34
94.15	30
95.3542	48
95.059	83
94.9361	36
95.5889	313
